,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.   -1.  ],-7.606109531914295,-7.582325253842905,-7.5948494687148616,-7.59289691200929,-7.59071127220663,-7.584192712465949,-7.587632261956435,-7.594650209420342,-7.588332734250044
[ 0.35  0.05  0.   -1.  ],-7.27871397706108,-7.288578243596723,-7.28033664184906,-7.28256172753563,-7.2853582554066225,-7.290495262876884,-7.282057246149366,-7.277663875980759,-7.2756567165630175
[ 0.35  0.15 10.   -1.  ],-4.34046381014386,-7.11975515607798,-5.456538999769874,-5.648879945871827,-4.323297567184143,-6.622376380240047,-5.524588101128522,-7.406253146206914,-4.374586608464863
[0.35 0.15 7.   1.  ],-3.9428101662450894,-6.8592636933623155,-4.538078046721318,-4.944129581054232,-4.2394353062547125,-6.225096398289883,-4.739059711407856,-7.361105979426204,-4.455545830227556
[ 0.35  0.15 14.    0.  ],-4.723788165942058,-7.18406748743435,-5.380868511829451,-5.465095855283657,-5.2495360441547,-6.489250512055257,-5.344930649781634,-7.3995184967140055,-4.614521127100799
[ 0.35  0.15 16.    1.  ],-4.4770809883427125,-7.174661249442362,-4.938250151193064,-5.258339756235366,-4.647966901079056,-6.525262393691749,-5.107065764855992,-7.40833612670505,-4.636556184788179
[0.35 0.15 1.   0.  ],-3.996956725332846,-6.985264360877194,-4.277594712435045,-4.961388444721098,-3.3208796080857472,-6.280599042092585,-4.8685546341350365,-7.358339216970432,-4.140062015263205
[ 0.35  0.15 16.   -1.  ],-4.5989620708245615,-7.161352186620334,-5.2498818329296455,-5.475567545634251,-4.5493281768697,-6.554874641884943,-5.378318203841352,-7.39548405951819,-4.2538351516389525
[ 0.35  0.15 15.    2.  ],-4.616430967192614,-7.138962089214644,-5.321844986502431,-5.726348594047919,-4.407953375726944,-6.609689674631607,-5.560286018880296,-7.418461462949677,-4.4198770422391105
[0.35 0.15 2.   0.  ],-3.8700052808868994,-7.08599131470156,-4.704052036844792,-5.0189331394438765,-4.435949421808694,-6.08873989973335,-4.94657155474583,-7.322426024881141,-3.8114484474222237
[ 0.35  0.15 17.   -1.  ],-4.405791436084162,-7.134649539763585,-4.810706961964043,-5.291344711820252,-4.322046024436474,-6.662609535468109,-5.109116797628293,-7.427746807326902,-4.365799144489358
[0.35 0.15 3.   1.  ],-4.144953737813301,-6.915979791947586,-4.548099332970145,-4.951803214597555,-4.410195975186332,-6.3858158584242535,-4.663688938583475,-7.368086480819258,-4.11904042079991
[ 0.35  0.15 11.   -1.  ],-4.2798778618548665,-7.062202915415727,-5.367898578063989,-5.4179472969729785,-4.18807763410009,-6.610084208092349,-5.264701704783721,-7.442253819120907,-4.587272817281472
[ 0.35  0.15 17.    0.  ],-4.395881784877294,-7.167398235758453,-4.817225454253531,-5.433513229825636,-4.16406937608747,-6.698048921708119,-5.421007463703719,-7.439323717310019,-4.311548167184978
[ 0.35  0.15 18.   -1.  ],-4.2275793569869595,-7.163067126383861,-4.817088972222461,-5.654513425797609,-4.087666560190998,-6.5981983017764385,-5.004677009172088,-7.4231037528005475,-4.103430179740817
[ 0.35  0.15 13.    0.  ],-4.414699662083794,-7.170329728405321,-5.291928891048948,-5.3928711669276375,-4.527232329857551,-6.469638272486538,-5.501850861548231,-7.415721413373769,-4.354013219997856
[ 0.35  0.15 17.    1.  ],-4.526126529210653,-7.145484679512341,-5.002389646924937,-5.761298331859666,-5.057176203393847,-6.6444957433084015,-5.4367051374312085,-7.404526302088532,-4.621721500371039
[0.35 0.15 9.   1.  ],-3.932212026816893,-7.006565487748598,-4.764859170459278,-5.0363330727387705,-3.757726812856731,-6.408798444310574,-5.044789639210041,-7.3995703445000265,-3.8245570609889614
[ 0.35  0.15 15.   -1.  ],-4.13602727322898,-7.1648693037189535,-5.575892527077666,-5.568719943065096,-4.500900663078583,-6.570205050524974,-5.3772533618633265,-7.425092100893733,-4.248310876049376
[0.35 0.15 5.   0.  ],-4.184335513367363,-6.933084911869224,-4.467978021186649,-5.0407699823842425,-4.040401472306503,-6.2124559644195525,-4.745205302895293,-7.368227183821887,-4.193647204337843
[0.35 0.15 1.   1.  ],-4.176288495976444,-7.006833943031904,-4.007998128874109,-5.11053899216955,-4.169862965803967,-6.331358130005945,-4.711896048843948,-7.359584552421276,-4.096497989905217
[ 0.35  0.15 12.   -1.  ],-4.761120015303272,-7.134215838378078,-5.367521163057988,-5.649435577385619,-4.643045681484287,-6.780602272855159,-5.143499539782803,-7.396357363066579,-4.375930048348349
[ 0.35  0.15  8.   -1.  ],-4.02261938922123,-7.02251632951848,-5.0474110158070475,-4.622866210561641,-4.137541576401197,-6.295509919667823,-5.116085588225617,-7.379744275052186,-3.515512317344465
[ 0.35  0.15  6.   -1.  ],-3.279010527983533,-7.063948193026058,-4.61813462950473,-5.046922633162137,-3.831768656306258,-6.367398406269983,-5.247670374527609,-7.315323870706985,-3.647948132555985
[0.35 0.15 6.   0.  ],-3.6452307056234856,-6.940219242091718,-4.384751907171329,-5.479591177606477,-4.3895912713920495,-6.44940745702054,-4.266068120843868,-7.3675217271281115,-3.6793161130499104
[0.35 0.15 5.   1.  ],-3.977884587782133,-7.025951675099659,-4.7299332285405535,-4.982099885161182,-4.005282604666243,-6.356843003673323,-4.761574802603101,-7.324776990777394,-3.759783288720352
[0.35 0.15 6.   1.  ],-3.7375358186114993,-6.954097272109179,-4.8561886709529345,-5.055273322409742,-4.1361787668814936,-6.411369967741859,-5.145784251162283,-7.347680506517874,-3.831426533660185
[ 0.35  0.15 14.   -1.  ],-4.414805344247958,-7.128539360556404,-4.963631937911724,-5.355489947726937,-4.631659578299473,-6.526283531048892,-5.277589459994929,-7.423055731169041,-4.79371208116586
[ 0.35  0.15 12.    2.  ],-5.042816546390397,-7.109291729015509,-4.794602213564566,-5.425054991242002,-4.5451512711854445,-6.706882704846349,-5.276368920043983,-7.441430703504997,-4.244902441595464
