,stay,N,S,W,E,NW,SW,NE,SE
[ 0.3  0.1  0.  -1. ],-3.6284553498176524,-3.5619943748381333,-2.6527027824325176,-3.658652175932421,-3.0862688647389733,-3.2317996759638854,-3.345699164472204,60.978849809861465,-3.1162754755941036
[ 0.5  0.3  0.  -1. ],-2.400304394278019,68.50250265959711,-2.662916509817637,-2.290699691107774,-2.6976426126456263,-2.066652505187667,-2.6643251455421404,-1.9365747289092194,-2.697555803132817
[ 0.5  0.5  0.  -1. ],-0.580411964492589,-1.571738293376508,-1.1400153094731666,-1.6336113197185909,-1.4169751166537037,-1.692361961489753,-1.6652297677033692,75.48796952382831,-1.7146539139249826
[ 0.7  0.3  0.  -1. ],-2.0667044094108573,-2.0655323317799352,-2.057994328856917,-2.0724598675778405,-2.0577708256202274,-1.7075112151194851,-2.063399359063965,-2.060664922871436,-2.0571166320126437
[ 0.1  0.1  0.  -1. ],-3.16701879050516,-3.1723861570726823,-3.1685831378596494,-3.1728755111545044,-3.1707261089669196,-3.164686733883785,-3.1722744420159605,-3.085575002867673,-3.1675554134854287
[ 0.7  0.7  1.  -1. ],1.002927333763061,-0.7077837710369075,83.32469470985268,-0.6652327804493254,-0.7127483918038667,-0.7088042156519098,-0.2377301807968134,-0.7077624289157226,1.3148503647562468
[ 0.7  0.7  2.  -1. ],0.241483815076026,-0.3458100850248239,91.21619993347552,-0.3273076225027257,-0.3295894597380849,0.3725498779053911,-0.3439344121024868,-0.3343977651728245,-0.0972379838229373
[ 0.7  0.7  3.  -1. ],0.2685230531260569,-0.0346268072320227,-0.13969679725918563,-0.16478188929212123,99.32802808330432,-0.1382214930953902,0.32485105920654983,-0.1257764053588389,0.25599763990846497
[ 0.7  0.7  4.  -1. ],-0.05162023971180716,-0.0518287194006349,-0.07273216607863968,-0.06623807904702156,38.95567538482766,-0.05150929443606339,0.05444980974478637,-0.05310490987552319,-0.05168264675083026
[0.9 0.7 5.  0. ],0.0,116.93957554211903,0.41849413102524746,0.0997258894058839,0.22821197887835154,0.27799797899684764,0.4690687152049971,0.3313861333178513,0.9248552148771277
[ 0.3  0.3  0.  -1. ],-2.6770123672274795,-2.6852630954676773,-2.682577952286111,-2.6747132593284375,-2.681857040505422,-2.6780771193904167,-2.6881487779924,11.056761999833576,-2.6894378110945163
[ 0.9  0.3  0.  -1. ],-1.8643871617949639,-1.8673155804130583,-1.863145377213762,-1.8714304749646593,-1.8667595525122067,-1.8605967973433264,-1.8633585293445587,-1.8664932611275649,-1.8664549233612167
[ 0.9  0.1  0.  -1. ],-1.8573720334850201,-1.8537861545178214,-1.8536125694619336,-1.8592927714176315,-1.8554284689288594,-1.8648081233096727,-1.85808007252866,-1.8571482613039805,-1.8549511753531138
[ 0.7  0.1  0.  -1. ],-2.095265415351499,-2.0994860814258804,-2.101235133771146,-2.095392788340415,-2.093843431960351,-0.7364425759606386,-2.0963935436182854,-2.0979561712577217,-2.0947035691062594
[ 0.3  0.7  0.  -1. ],-0.9690446206467932,-0.9706961491493961,-0.9681722547965732,-0.967096151591173,-0.9697503747050596,-0.9715252003789882,-0.9721778298663022,-0.9733730018908461,-0.9723293175998776
[ 0.3  0.9  0.  -1. ],-0.7183368620791436,-0.7193646098408605,-0.7165642611361442,-0.7147803499944252,-0.7239511189713563,-0.7172470644005345,-0.7212967724293881,-0.7195321381939725,-0.7161284380098534
[ 0.1  0.7  0.  -1. ],-0.6292061335839145,-0.6246433574160027,-0.6288482582487191,-0.6295260306171302,-0.6253855392117156,-0.6294029745165324,-0.6291376643058426,-0.6321594584845455,-0.6296668756401975
[ 0.5  0.7  0.  -1. ],-0.9891058974771961,-0.9904701659809865,-0.9945390627599063,-0.9910945983669497,12.605202688602692,-0.990019803686901,-0.9876247717788175,-0.9912979697398647,-0.9891067764751333
[ 0.7  0.9  3.  -1. ],-0.10804320378875845,-0.1023564715155591,-0.10820616330173408,-0.10782088227741858,-0.1084417176043831,-0.1084584452540227,-0.11368717162776049,0.20473425085087163,-0.10843728664475939
[ 0.7  0.9  4.  -1. ],-0.05201056384356448,-0.0517008684844324,-0.04867994154468916,-0.04756021387529494,-0.0471676999341717,-0.04721586831606848,-0.059519092906748165,-0.047534793445148146,6.372812094929371
[0.7 0.9 5.  0. ],0.0,0.01231209526931455,0.01,0.0,0.0,0.04671316407184111,-0.013190089204805105,0.0156894174692906,1.7217594602258242
[0.9 0.7 5.  1. ],0.01041150953161109,58.7350975110068,0.04294344206858669,0.0230771507376224,0.011043779006172266,0.0252419842175731,0.06395046912029084,0.3320078203090683,0.01
[ 0.1  0.9  0.  -1. ],-0.6189740064458695,-0.6197317015673158,-0.6194291534443225,-0.6195818682134118,-0.6177829189860715,-0.6189497555720883,-0.6200920381350619,-0.6197068453372434,-0.6216845747114319
[ 0.7  0.9  1.  -1. ],-0.1944091063043713,-0.18821526928786328,-0.004340852418776908,-0.19136247666068767,-0.18974993793254633,-0.19434036781174266,-0.2036582792115325,-0.19323246662912702,-0.1900125767994837
[ 0.9  0.9  2.  -1. ],-0.10596787435401733,-0.10701652073956062,-0.10671666501911244,-0.10926680915419958,-0.10994591328783673,-0.106269889145992,1.2785619795766348,-0.10688137967466012,-0.10726171031774062
[ 0.9  0.9  3.  -1. ],-0.09536575026979634,-0.09522943334125318,1.3710036708198838,-0.09520170563819942,-0.09708703041099406,-0.09714912673599181,-0.09657974855525721,-0.09561227171610787,-0.09538267535599135
[ 0.9  0.7  3.  -1. ],-0.08810168276946034,-0.08740319868734811,-0.0878425085261085,-0.08797255122220755,-0.08801921273100831,-0.08825816362403745,-0.08842212980783,2.3304404172107187,-0.07380018368796454
[ 0.9  0.7  4.  -1. ],108.65302167707232,-0.039036298017808634,2.602635406493862,-0.04362234742789314,1.6756036004737627,-0.050164612612430784,0.794643464860605,2.149984218940652,0.8311515527465134
[0.9 0.9 5.  1. ],125.16568820665152,11.804054700900794,4.27666770111758,2.530581604754702,10.748150788364862,12.91718771010087,0.5778345675658044,6.542051700684295,8.949296550042678
[ 0.9  0.7  2.  -1. ],-0.10958770067952919,-0.11034011635820497,-0.10902391778651152,0.8598689438825649,-0.10970608859113135,-0.11010289999242467,-0.10788090511659953,-0.10873989431174369,-0.10846502988954604
[0.7 0.7 5.  0. ],0.0,0.021580527943380234,0.5523601219770883,0.0,0.02257538094951658,0.012630564727713386,-0.020102192415279822,0.0,0.014459190613137766
[0.7 0.7 5.  1. ],0.0,5.2141402340720315,0.0,-0.01,0.0,0.0,-0.019046576697626567,0.0,0.0
[ 0.9  0.9  4.  -1. ],-0.05237722466289105,-0.04956496845969495,17.635176800329415,-0.05182752499589475,-0.04999025944521368,-0.04992685809169799,-0.05071798280070636,-0.04914067195034281,-0.05034813601964817
[0.7 0.9 5.  1. ],0.0,0.0,0.013807289652226454,-0.0006892338956635807,41.729679939549975,0.01207034631091804,-0.020971823408082457,0.0,0.0
[ 0.7  0.9  2.  -1. ],-0.17529856855992065,-0.1825015804284033,0.5480267359606635,-0.1803480078427939,-0.17782529951049791,-0.18239472928105113,-0.18485304803730454,-0.1822546238335815,-0.17944885295408225
[0.9 0.9 5.  0. ],0.025193374038898673,0.011399506965903914,2.3851213906791897,0.01,0.0,0.0,0.011804125669089878,0.05320148179905562,0.03995030704013822
