,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.   -1.  ],-6.82703418628198,-6.823105577138137,-6.826691616640041,-6.8291326670330355,-6.822819151886371,-6.823410183392555,-6.825059790169465,-6.82881706168185,-6.824389835584436
[ 0.25  0.25  0.   -1.  ],-5.974122774145151,-5.972161429884696,-5.972290253165862,-5.975752436340077,-5.9764552087315845,-5.971917081580963,-5.976753391796998,-5.97003741257069,-5.97241121322747
[ 0.35  0.25  0.   -1.  ],-5.8634243235291565,-5.860157311748569,-5.859412369077952,-5.863736255339673,-5.859789226126935,-5.858749078824827,-5.875436145143741,-5.862113862748934,-5.861503359019677
[ 0.45  0.25  0.   -1.  ],-5.805205194024253,-5.805908735948636,-5.8078590520336,-5.808031589642908,-5.805096557089555,-5.806012524025805,-5.820220744323103,-5.805185912831254,-5.811263139624592
[ 0.55  0.25  0.   -1.  ],-4.944953158172501,-4.938218712097955,-4.943898158654723,-4.954318231845487,-4.935967089638215,-4.94186845585343,-4.938691110202457,-4.937680224167346,-4.939328201407188
[ 0.65  0.25  0.   -1.  ],-4.4067564514036945,-4.4064471752867655,-4.406243028350221,-4.3976648680488735,-4.404216538612115,-4.39812495899644,-4.398116490580747,-4.3973734395244914,-4.398739792160785
[ 0.75  0.15  0.   -1.  ],-4.03887999145245,-4.042504955593327,-4.038961623090467,-4.050648569507423,-4.044661597106846,-4.048255157283528,-4.048726487715632,-4.047233417175324,-4.038920814088544
[ 0.75  0.05  0.   -1.  ],-3.989054679055772,-3.9858971117298436,-3.989538084129123,-3.991310739097636,-3.981535087561159,-3.983224660575651,-3.98266368497365,-3.9840053218314577,-3.981823587457858
[ 0.65  0.15  0.   -1.  ],-4.294400790168387,-4.301752767437268,-4.296601759789319,-4.299320140308903,-4.299663138757501,-4.297377231366826,-4.296985868051697,-4.301064070716051,-4.295619178542452
[ 0.75  0.25  0.   -1.  ],-4.1089626510337425,-4.109378332592099,-4.102783172906302,-4.10836935012982,-4.102390123997153,-4.102138053463081,-4.105866978578221,-4.105273828728483,-4.104224470929279
[ 0.85  0.25  0.   -1.  ],-3.9097821075510217,-3.9080007912138734,-3.903406783829361,-3.905157794054617,-3.9096255106806654,-3.906217762782217,-3.908763135237732,-3.911114306963338,-3.911659641204827
[ 0.85  0.35  0.   -1.  ],-3.898968686258367,-3.9009789879822914,-3.906127695527719,-3.905646120371215,-3.899191897677224,-3.9050245369148997,-3.906174200023712,-3.902204112614467,-3.8976452313001246
[ 0.55  0.35  0.   -1.  ],-4.838650364925108,-4.8343435019237875,-4.842061974612338,-4.840088181065601,-4.834021810420629,-4.834194918808927,-4.849771978592308,-4.841098133684223,-4.836039607149281
[ 0.65  0.35  0.   -1.  ],-4.395397443194981,-4.396272434138951,-4.395578116569286,-4.401387231971883,-4.401988720129638,-4.399069810269362,-4.400053265559053,-4.403450418477024,-4.398472010380149
[ 0.25  0.15  0.   -1.  ],-6.321860368044831,-6.322768272850775,-6.321274018087879,-6.316513541427648,-6.317450812636645,-6.316827808795033,-6.324423716350838,-6.317257336989084,-6.322157682380899
[ 0.35  0.35  0.   -1.  ],-5.019040895857599,-5.022826740467088,-5.0258622312310095,-5.030115293017701,-5.018085383717252,-5.021985480672988,-5.0324828054029815,-5.015445757431066,-5.0255030979749185
[ 0.25  0.35  0.   -1.  ],-5.610479799663616,-5.61186053587408,-5.622244064433403,-5.617156053171747,-5.61152956951083,-5.614206683205689,-5.6150327622093625,-5.60876410406844,-5.6104659948792595
[ 0.45  0.35  0.   -1.  ],-4.904356594876692,-4.900852219858399,-4.917468741638395,-4.91074788177165,-4.9042124817296955,-4.9025287004890465,-4.915112346613214,-4.900942565979916,-4.9105971469810985
[ 0.45  0.45  0.   -1.  ],-3.9865431150140687,-3.9792389573899367,-3.990580894992565,-3.9879887468920776,-3.9832312546547612,-3.9879368598983174,-3.981916717822366,-3.9776379505975683,-3.9788920073142053
[ 0.35  0.05  0.   -1.  ],-6.533552163143835,-6.552317809072965,-6.537818575322152,-6.539890868142711,-6.538944429920272,-6.538092131091865,-6.536691853790711,-6.534340830836209,-6.540016912035241
[ 0.25  0.05  0.   -1.  ],-6.446985845988308,-6.445984339384503,-6.445346825752416,-6.44294164575437,-6.445647534849627,-6.4456190158570195,-6.443956803405513,-6.447752746886536,-6.44108736704416
[ 0.15  0.05  0.   -1.  ],-6.260465629204464,-6.252537642854549,-6.255208013808032,-6.255307919709758,-6.252712389299127,-6.25892430779933,-6.25915522233605,-6.263070651944246,-6.25567333116798
