,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.   -1.  ],-6.205046754625278,-6.19714441212882,-6.199613035125807,-6.199921249573177,-6.205549918067061,-6.196442950137863,-6.196836478236932,-6.2007248929160745,-6.197385927695394
[ 0.25  0.05  0.   -1.  ],-5.718199999761585,-5.716269042322539,-5.71921816054707,-5.72225820676621,-5.721889418416978,-5.715231470484979,-5.719190990314152,-5.723787631380869,-5.721427642836591
[ 0.15  0.05  0.   -1.  ],-5.446550383998541,-5.438778626876591,-5.443308913632052,-5.445702696070344,-5.441818166622473,-5.437598849386357,-5.437219237839122,-5.4416143389662635,-5.438617442318553
[ 0.05  0.15  0.   -1.  ],-5.3041945107494595,-5.298529345659956,-5.3058347337481235,-5.301216611548425,-5.306308794509153,-5.29687570686813,-5.294782147035655,-5.294797058051488,-5.296428883275742
[ 0.05  0.05  0.   -1.  ],-5.338431386922271,-5.340173572232732,-5.344321877095673,-5.3363019685574775,-5.344761391241492,-5.336362264586205,-5.336760146450856,-5.346799849903967,-5.3362254156447255
[ 0.15  0.15  0.   -1.  ],-5.432927844797494,-5.432114571348905,-5.4362921531565185,-5.43396977208201,-5.440310820387695,-5.431091701844084,-5.430114185136135,-5.4300613356153695,-5.440018411329731
[ 0.25  0.15  0.   -1.  ],-5.620602965408326,-5.618411338797815,-5.61092000013883,-5.613713267837932,-5.61815668296011,-5.6171113822220775,-5.617597059551573,-5.613464663559322,-5.618400780348968
[ 0.45  0.25  0.   -1.  ],-5.209229381768979,-5.201751094797036,-5.209106513651538,-5.201977761244951,-5.201085413031157,-5.203691238074924,-5.20578684359455,-5.201358996499273,-5.2105045204239895
[ 0.35  0.05  0.   -1.  ],-5.85111574120916,-5.855388219423637,-5.848666811589407,-5.84463916737626,-5.849334351819146,-5.85559875042119,-5.843408636091863,-5.843137769259947,-5.843630313573192
[ 0.25  0.25  0.   -1.  ],-5.371538738706854,-5.373876315391405,-5.37261734097708,-5.370096277452365,-5.376087191055161,-5.378333563081516,-5.37232379922786,-5.370313507246101,-5.373203536813815
[ 0.35  0.25  0.   -1.  ],-5.276169901068113,-5.273050587982775,-5.275874716231672,-5.2790316819219445,-5.273188115815111,-5.275561126331462,-5.278767910743077,-5.273469386326058,-5.280193308505001
[ 0.55  0.35  0.   -1.  ],-4.267537183531198,-4.265308925597556,-4.269762404044136,-4.267468195072592,-4.266610926020775,-4.265356999942912,-4.279321861072696,-4.2713285107968355,-4.264557740061901
[ 0.65  0.35  0.   -1.  ],-3.6911727382698025,-3.6875712498324833,-3.693823467066861,-3.7006757919890734,-3.6877480599956813,-3.6922894954213343,-3.6850186532443057,-3.686136679364517,-3.687336707262099
[ 0.55  0.45  0.   -1.  ],-3.431987677245981,-3.429955616897371,-3.436248814387343,-3.4323941109314413,-3.4330887663590723,-3.4299226164999026,-3.4595574122850454,-3.431204306872679,-3.430481000337075
[ 0.45  0.55  0.   -1.  ],-2.595865079534749,-2.590170133628814,-2.5926507584123524,-2.5923135108093645,-2.5989112342478826,-2.590219509929935,-2.5989590176259907,-2.590672263053393,-2.6072628370030935
[ 0.45  0.65  0.   -1.  ],-1.8970750421561724,-1.893659174618174,-1.8920367154060482,-1.8921669649279487,-1.891267339664192,-1.8892052616764277,-1.895595523567575,-1.8934645997690804,-1.890490811472132
[ 0.25  0.35  0.   -1.  ],-5.035039000837509,-5.036360810169416,-5.034966450295436,-5.032011004274101,-5.035853343147582,-5.0401880801202825,-5.033188113924581,-5.033226047715453,-5.034789408473654
[ 0.45  0.35  0.   -1.  ],-4.361300931670102,-4.352710526098788,-4.363606247926775,-4.367497492852626,-4.357923700840088,-4.353143019016196,-4.35871560535319,-4.352813165680555,-4.355305642845526
[ 0.45  0.45  0.   -1.  ],-3.514164833198243,-3.510051329715386,-3.5210178320367387,-3.5168106952309985,-3.513939489661696,-3.514773039680542,-3.5260371802253117,-3.515010529524576,-3.511044877733232
[ 0.55  0.25  0.   -1.  ],-4.266472495349468,-4.262906527429479,-4.266750194680046,-4.272013687997445,-4.262008542641821,-4.26779114498854,-4.263817993808038,-4.264290458082971,-4.260329092224586
[ 0.35  0.35  0.   -1.  ],-4.483559642299203,-4.482937849601075,-4.483481025967178,-4.478905995436816,-4.478039094171996,-4.478807333136643,-4.491131504175763,-4.476123838193742,-4.491521043877579
[ 0.65  0.15  0.   -1.  ],-3.4612470766931156,-3.46260844874433,-3.4624438334726197,-3.461658483575333,-3.4599842562457015,-3.464626438012742,-3.458471743344171,-3.4578249235674723,-3.4575131817801443
[ 0.75  0.05  0.   -1.  ],-2.994055517318086,-2.99562925218198,-2.9950951759649604,-2.996602398190795,-2.996142692074377,-2.9975810931615516,-2.9899591401063703,-2.9914934840905176,-2.9912667631287566
[ 0.75  0.15  0.   -1.  ],-3.0637537126680754,-3.068428156143601,-3.0632507295581273,-3.071585899306703,-3.0665848190244076,-3.072256137280968,-3.0703801536133764,-3.0658435013781875,-3.0607582795471546
[ 0.85  0.25  0.   -1.  ],-2.825493868032455,-2.823025112574707,-2.8178840114613593,-2.8207736425593772,-2.8199592612960966,-2.823654595542504,-2.8280670492478563,-2.82146951444649,-2.8235410459315204
[ 0.75  0.25  0.   -1.  ],-3.1728033692611057,-3.1727772075954412,-3.172762042074089,-3.17061836094381,-3.169860547585796,-3.1739253382426798,-3.1700456351654656,-3.165123526992468,-3.1671807148532487
[ 0.55  0.55  0.   -1.  ],-2.485454288064604,-2.4850048549272925,-2.4969295899401804,-2.483421161188944,-2.4888294366689405,-2.4839006016019436,-2.5002541186338973,-2.473155266344776,-2.48922072196372
[ 0.65  0.65  1.   -1.  ],-1.4523299363988853,-1.4528255584628351,-1.453630209286325,-1.453887970649016,-1.4533334136244915,-1.4609689432802284,-1.4673992944751184,-1.4526792148194394,-1.451964043653914
[ 0.55  0.75  0.   -1.  ],-1.397726437125652,-1.3999386387433184,-1.4006929943928714,-1.39695263028316,-1.3958546336421902,-1.3982231740565836,-1.4001483142115783,-1.3984452546299686,-1.4038782672139147
[ 0.65  0.25  0.   -1.  ],-3.6319201147132993,-3.6301384991562444,-3.637198842882433,-3.6333225315872397,-3.6350701825942857,-3.644205806580575,-3.632998740013703,-3.631291234351468,-3.6334379776388475
[ 0.75  0.35  0.   -1.  ],-3.2039688594850633,-3.199270955321568,-3.2000143587883314,-3.199986137922848,-3.2034194485198544,-3.2030545590120383,-3.219401217097251,-3.197576672928569,-3.198707952325547
[ 0.95  0.35  0.   -1.  ],-2.6353947133097626,-2.6362262730745294,-2.6437501758592576,-2.6379183130411077,-2.635087433910857,-2.6392393660083013,-2.637058717048765,-2.63562275739964,-2.635626103346978
[ 0.95  0.25  0.   -1.  ],-2.6164220338161366,-2.6166291806844826,-2.623751984926249,-2.6214967411900654,-2.614694131537453,-2.619950000630818,-2.6168110338060018,-2.615676155425314,-2.614861843388888
[ 0.85  0.15  0.   -1.  ],-2.76480493676511,-2.7669712632900163,-2.765000942142653,-2.776546355767066,-2.7655379289840094,-2.7699824482486703,-2.771345740362663,-2.772890322209664,-2.767147587488434
[ 0.65  0.65  2.   -1.  ],-0.8457997864708593,-0.8403216569912262,-0.8640141484703002,-0.8590120377598035,-0.84351471665099,-0.8438704057221194,-0.8444925346122039,-0.8397287481250413,-0.8420069045961862
[ 0.65  0.65  3.   -1.  ],-0.5553461815323897,-0.5625619929792488,-0.5575112456779653,-0.5577719342391186,-0.5617500400906765,-0.5704540968492235,-0.5672449236407743,-0.5593709461394097,-0.5565760654818679
[ 0.65  0.65  4.   -1.  ],-0.3831816269203915,-0.37971122794384354,-0.38445224564056985,-0.3825474642556464,-0.38822690647371116,-0.39722395994592075,-0.38316453673462525,-0.38683738949406404,-0.38427321372532036
[ 0.65  0.65  5.   -1.  ],-0.27856516721988406,-0.2781427342079781,-0.27419878582390206,-0.2782609638328313,-0.2733303807100338,-0.28389090050644444,-0.28140646400939073,-0.2770872258644495,-0.27840828138503876
[ 0.55  0.65  0.   -1.  ],-1.7876396216513017,-1.789269371224438,-1.7853882014908529,-1.7862306701594497,-1.7896457820087022,-1.7836089948065788,-1.784779967300805,-1.788375621949399,-1.7838447853668804
[ 0.45  0.75  0.   -1.  ],-1.4673211346755162,-1.4735872455555699,-1.4743063676734869,-1.468805454213402,-1.4696682523813356,-1.4668325616646496,-1.4761323118572958,-1.467178923042467,-1.469313020562155
[ 0.35  0.65  0.   -1.  ],-1.6883578605847527,-1.6853536194252001,-1.680379667635292,-1.6831901886684397,-1.6829292709335573,-1.6799397597656653,-1.6811206481310355,-1.6812992764962635,-1.6941126069546721
[ 0.65  0.75  1.   -1.  ],-0.8350275894819591,-0.8325788261744369,-0.8340491991126135,-0.8317743552201554,-0.8320682287868763,-0.8366656347634341,-0.832510646079928,-0.83138551284074,-0.8306445830887647
[ 0.75  0.65  2.   -1.  ],-0.5508341194380151,-0.5500158013554761,-0.5499443028422939,-0.5578370154404039,-0.5504130432417353,-0.5546670302050688,-0.5519846548995561,-0.5515316011146687,-0.5579480403494375
[ 0.65  0.75  4.   -1.  ],-0.32649140239259283,-0.3243565399984638,-0.33020331127132074,-0.3327090948624215,-0.3256705247581011,-0.3257660489155699,-0.3313713208327722,-0.330320060030534,-0.33384862443614877
[ 0.65  0.85  1.   -1.  ],-0.43269125991824403,-0.43184787429226495,-0.4331678215235357,-0.44032176655950356,-0.43614468588981,-0.4369126220083719,-0.44400901412060645,-0.43814759124292263,-0.439433563503699
[ 0.65  0.85  2.   -1.  ],-0.2871796899695085,-0.2878241783698043,-0.2873908607215086,-0.28801349248780983,-0.28976965004169475,-0.2874821114943909,-0.28863156904551296,-0.2867258029543313,-0.2915598894967982
[ 0.75  0.75  3.   -1.  ],-0.34787428002371945,-0.34836477292685547,-0.3504718621135658,-0.35461479972193755,-0.35022911916233523,-0.3527338066035751,-0.3564641406513827,-0.3483860863895727,-0.35094701857737737
[ 0.85  0.65  4.   -1.  ],-0.179133678260176,-0.17855355213013624,-0.17986009765703956,-0.18137322078576096,-0.1707686433338456,-0.17731901075958156,-0.17106112756459924,-0.1711377649312079,-0.17956080436163846
[ 0.95  0.65  5.   -1.  ],-0.07078523926096811,-0.07040715720020446,-0.07058560027608309,-0.06167558313853408,-0.07097914479752618,-0.06262894867898458,-0.07107031950224692,-0.07050787274619294,-0.07029951742041256
[ 0.95  0.65  6.   -1.  ],-0.0902949073619445,-0.09001048918738996,-0.09011150127512452,-0.08260325634557486,-0.09981113637265403,-0.08173043690950532,-0.08992885719648144,-0.09039287096311491,-0.0802977844694228
[ 0.95  0.15  0.   -1.  ],-2.596400214650589,-2.5936118207958136,-2.588928085274826,-2.598180375963217,-2.5952436497151568,-2.5890394613692367,-2.59580132912926,-2.58791312385567,-2.5931813546856324
[ 0.65  0.05  0.   -1.  ],-3.112958503977783,-3.1162808115825187,-3.113951575576402,-3.1137300626886937,-3.1180196301205623,-3.119298592436097,-3.1148922650659587,-3.112856324476577,-3.1189201219262204
[ 0.85  0.05  0.   -1.  ],-2.715176184864306,-2.7165298964874527,-2.706058897805732,-2.7165380904612517,-2.706497200462929,-2.71007333969411,-2.7087832075304727,-2.7098030342774915,-2.7070474165773124
[ 0.85  0.35  0.   -1.  ],-2.8252052071914107,-2.815907576159992,-2.8233324779723743,-2.8294047398929596,-2.8184890626912322,-2.818697678721551,-2.8283309517969646,-2.8233228973644175,-2.8201686905838708
[ 0.25  0.75  0.   -1.  ],-0.9490078602577193,-0.9541924277046457,-0.9511591263265691,-0.9489212152504312,-0.9547757474853221,-0.9524162026176549,-0.9489339062838694,-0.9580394021857758,-0.9529411096706506
