,stay,N,S,W,E,NW,SW,NE,SE
[ 0.3  0.1  0.  -1. ],-7.106225029805673,-7.100204149951823,-7.103906742360156,-7.1026945902468555,-7.107118384156628,-7.108139809072409,-7.117501245074632,-7.100976468147445,-7.10285947777673
[ 0.3  0.1 12.   2. ],-4.293461179871168,-6.193533244779196,-4.537944927428146,-4.633820175416295,-3.7496898269385532,-3.944041969134654,-3.802553943552228,-6.371208922569878,-3.8347538547666975
[ 0.3  0.1 15.  -1. ],-4.0131600076201694,-6.22476700503042,-4.0793564303684695,-4.498057875432962,-4.071459004956613,-4.042111244130642,-3.6184786017667117,-6.486107875763101,-4.238198351254448
[ 0.3  0.1 13.   2. ],-3.8554744553564952,-6.317956891666718,-4.171015905327188,-4.717962006060524,-4.115561283569177,-3.7559356282854353,-4.058586103867643,-6.4160201061909,-4.424201917753539
[ 0.3  0.1  4.  -1. ],-3.6429588716265124,-6.007196753042537,-3.592082796578407,-4.130100066452022,-3.7329351488731968,-3.828229725640487,-3.446666684467297,-6.272097987906206,-3.3563808525462138
[ 0.3  0.1 12.  -1. ],-3.9703128683120927,-6.321165249171925,-3.7509687172546133,-4.735597699717852,-3.8684915856082265,-4.206704491934832,-3.697389106504197,-6.395006749574235,-4.2045457860328606
[0.3 0.1 7.  1. ],-3.470711361579087,-6.144869968044001,-3.424216199179736,-4.1918460041507055,-3.973432297598494,-4.343404827677731,-4.183909633248165,-6.122597933222835,-3.71016597363237
[ 0.3  0.1 15.   2. ],-3.9191229198117763,-6.230292929836786,-3.96935299240369,-4.7149437559320155,-3.5786804514779122,-3.632723485179861,-4.328443654769376,-6.482152095381714,-3.9375894773089657
[0.3 0.1 4.  0. ],-3.371384376492677,-6.055333449839134,-3.24081680860714,-4.3316583873382895,-3.9486466890412575,-3.8462582222141517,-3.7229980159955653,-6.259488853631979,-3.623542728993254
[0.3 0.1 6.  2. ],-3.8319064476909976,-6.03074383837609,-3.8988714175377055,-4.817375645035848,-3.6112047792380464,-3.5898571245627,-3.5240637162256045,-6.117873846705307,-3.6054076876964727
[ 0.3  0.1 14.   0. ],-4.227221212947967,-6.336842477133262,-4.074901957019474,-4.655993475286341,-3.862177782720571,-4.248985263147321,-4.152240228755814,-6.456948570013189,-4.493278261225891
