,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.   -1.  ],749.706570855076,961.4135635157459,615.875205552701,747.7495885018859,573.1295757286942,709.3116975828892,674.5721592370073,845.5659795078378,779.0966389066313
[ 0.25  0.25  0.   -1.  ],7.691504296779377,23.484877362780335,-5.240445926724164,1.823106586669724,151.6202237690504,15.189068283549028,6.2228369817253215,937.3238307192191,-6.1621886133516615
[ 0.15  0.15  0.   -1.  ],-6.493608377613571,-6.657325273025594,-6.42221322956592,-6.460471980312085,-6.415361292641988,-6.870858577347724,-6.356469698005509,67.95550109188076,-6.466039786463743
[ 0.05  0.05  0.   -1.  ],-6.481715953487622,-5.91825928195706,-5.822445975099438,-6.335106407605825,-6.370901640401911,-6.576144296650707,-5.994812012865047,-5.953614466291848,-6.464242531322887
[ 0.15  0.05  0.   -1.  ],-6.874102788287379,-6.69990733884845,-6.17519420248742,-6.229659151536247,-6.236729994919355,-6.253817531177346,-2.452346771063145,23.875309268314542,-6.513988432206381
[ 0.25  0.05  0.   -1.  ],-6.998828979154183,-6.604580672776205,-6.982142431139331,3.6694228916929474,-7.007879120997956,-6.803681410245923,-6.718658536162903,716.1420649557022,-6.913234840475972
[ 0.35  0.25  0.   -1.  ],764.0215922325782,778.9313030819114,727.0602945377321,681.3646279917677,356.220150836313,440.1591475649887,782.420495410361,965.5067470996958,766.0197237955982
[ 0.25  0.15  0.   -1.  ],-6.505998093043855,16.977561238293674,10.048883552710508,-6.587438194974668,7.895308097980819,4.328123959522217,-6.58473254172547,924.2331472027021,40.569781234324736
[ 0.05  0.15  0.   -1.  ],-6.175336768821177,-5.721832614049346,-5.875971445358916,-6.318850301414058,-6.700019728356074,-5.610878480090457,-6.060989732791902,-6.274070452704696,-5.812074820674214
[ 0.45  0.25  0.   -1.  ],3.827689103708392,236.4642698930683,-4.376412254481281,55.257141099064796,35.81757151467286,0.9822169730249034,307.3269092944057,937.7498350207178,-6.224328918403536
[ 0.35  0.05  0.   -1.  ],-7.088516268546874,821.7950005910955,-7.123285802884009,-7.074185370610386,-7.426258635289835,-7.046202852103384,-7.301180117946405,-7.142970969384622,-4.138977763862327
[ 0.25  0.35  0.   -1.  ],-6.1359766733845795,-6.085371033011999,-5.985850709560332,15.690146606072915,746.293060450398,-5.974640180512135,-5.893716086096856,-6.597753253291465,2.2543197627771754
[ 0.55  0.35  0.   -1.  ],34.517180254865075,72.52641560024203,156.57794327722317,71.12963174546817,113.93563114174371,967.1935329847607,3.211754370699758,-4.962053663021036,-4.818408649882107
[ 0.45  0.35  0.   -1.  ],661.9623842290364,968.4517256868166,790.3314164149036,729.5967752537578,629.545650789741,793.3423167655161,819.8141617351291,825.4631849215467,387.51764781550406
