,stay,N,S,W,E,NW,SW,NE,SE
[ 0.3  0.1  0.  -1. ],-5.959100653124903,-5.953530186354878,-5.970673058823235,-5.953094603611078,-5.955930366740407,-5.954418901535943,-5.9559593760792335,-5.953095780452906,-5.956810254930467
[0.3 0.1 9.  2. ],-3.2448755376846496,-5.332168077923381,-3.467641149814912,-4.272487172262617,-3.9101044053443874,-3.8006089176660525,-3.575555584741745,-5.62063533945325,-3.4010867120934734
[ 0.3  0.1  6.  -1. ],-3.1124808836943307,-5.285371699533266,-3.4735259464538992,-4.164014206412065,-3.611238663952562,-3.577727604359209,-3.489446825575411,-5.621026596669589,-3.364964584506343
[0.3 0.1 2.  3. ],-2.9838406465752265,-5.215197580370581,-2.843768977794482,-3.9028565270044475,-3.269598629666115,-3.0620474747400497,-3.0965052930521786,-5.546141460555749,-3.1175609277619687
[0.3 0.1 8.  4. ],-3.8497691761881256,-5.435215538481897,-3.8129414790151586,-4.255856452566348,-3.740813377622867,-3.4849742249657654,-3.522998103448986,-5.6667468456261805,-3.271702381978838
[0.3 0.1 0.  3. ],-3.586923315886331,-5.3227836869441365,-3.1500693159416278,-4.158893584539457,-2.7639951314822007,-3.2152719566442682,-3.5032490324742773,-5.5756466590023654,-3.273093384041694
[0.3 0.1 5.  3. ],-3.4611135286580352,-5.430566433758238,-3.743524423551287,-4.401335574921199,-3.975130731086434,-3.2581671764681035,-3.680108888538102,-5.615031401204759,-3.980534666596399
[0.3 0.1 1.  1. ],-3.517694388102889,-5.3387751533568695,-3.3428886549510417,-3.7526109907193206,-3.279015284069205,-2.848677918554167,-2.8148528843694502,-5.467000308415097,-3.115677168043861
[0.3 0.1 7.  2. ],-3.962581597726592,-5.4876406251239604,-3.193358108789455,-4.141355815397915,-3.5671658715151873,-3.5640939853422124,-3.4181116086738363,-5.568458884374862,-3.316739334294029
[0.3 0.1 3.  1. ],-3.7040671147171444,-5.407098037949394,-3.470426495230867,-4.328897223945616,-3.8072208692338174,-2.906477658032294,-3.6045844455858633,-5.6076694760161905,-3.7368637875987782
[0.3 0.1 6.  1. ],-3.5395409445887704,-5.545803371429843,-3.4376821139200495,-4.1822710020877105,-3.4449412188454427,-3.2142317632900483,-3.536627001970442,-5.667617539005848,-3.327827651877531
[0.3 0.1 3.  4. ],-3.720901627525357,-5.491283792007505,-3.257108119959446,-4.396161821443153,-3.7584475565056095,-3.3573317871488975,-3.6328061648830197,-5.603618732156947,-3.3797452044397858
[0.3 0.1 5.  1. ],-3.584972231674292,-5.41655073628629,-3.4723991497519293,-4.1310823830727985,-3.1248674106940535,-2.8756124740111475,-3.6811047582497887,-5.64189727225537,-3.4885457667955957
[0.3 0.1 0.  0. ],-3.5444075228736205,-5.327464965741858,-3.140343256679607,-3.9675079537433433,-3.605037152084708,-3.3260022981958257,-3.2500636361952218,-5.527435959733688,-2.8994046342087687
[0.3 0.1 6.  0. ],-3.807061979898738,-5.47238134996292,-3.6080188569956144,-4.361216296354889,-3.4684291350556777,-3.504666237394085,-3.5763467355253176,-5.631601927507591,-3.527396332283917
[0.3 0.1 7.  3. ],-3.8647390363466143,-5.401606434896822,-3.5398994882277,-4.2746085259621385,-3.4577960285000655,-3.6580754746261537,-3.799914407200664,-5.532328877192522,-2.8173835194798804
[0.3 0.1 6.  3. ],-3.4099146383969985,-5.4640193940402995,-3.7366759563641927,-4.272382051972832,-3.5923132057270535,-3.197680057117321,-3.344593744079312,-5.621525746441231,-3.309309599419595
