,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.   -1.  ],2.270011551311328,1.8313703939421198,-1.1607264503885535,-1.1652627042088566,9.219459071029771,-1.1429944016360802,-1.011379182274525,295.15819211368364,5.7465660031360795
[ 0.25  0.05  0.   -1.  ],-0.8168895487693532,-0.8204602967651599,-0.8212837565864449,-0.8158461737094401,-0.8175527715445389,-0.8195003289823449,-0.8136323106249309,8.9440398779562,-0.8148847251649584
[ 0.45  0.25  0.   -1.  ],11.111574750280429,-0.2623623315145119,12.816082502107154,1.143691667862957,0.3228411948660893,-0.30807898480230206,3.392838340143205,311.36662142169416,9.767394759101654
[ 0.35  0.25  0.   -1.  ],-0.6627014567939498,-0.6446334053569194,-0.6371813181576738,-0.6369466564737318,99.95793717821732,-0.6376790730393495,-0.6633196231085349,-0.6404997356042871,-0.6437810266753281
[ 0.25  0.35  0.   -1.  ],-0.5757282681387995,-0.5762292338262844,-0.5849564969140102,-0.5764161581256705,-0.5821979799069776,-0.5780386726258663,-0.5751324926892714,-0.5776858121856451,-0.5749224385878392
[ 0.35  0.35  0.   -1.  ],-0.4452836880241293,-0.4374166069922666,-0.43691624441508453,-0.44207057478928924,-0.44233409019865594,-0.43139457179942337,-0.435251527035685,-0.4306578216159825,8.75783419936499
[ 0.45  0.35  0.   -1.  ],-0.2252178560846796,-0.21907694816781806,-0.21200653018380175,-0.19974805702107498,0.6814884476751509,-0.218637690036689,-0.24322918541852617,-0.19411674261057235,14.155933052703228
[ 0.45  0.45  0.   -1.  ],-0.13742415524834123,-0.13296485937119293,-0.1604641054703467,-0.129558499251698,-0.12022650530763042,-0.12889076450165968,-0.13525194279503955,-0.12335587978674888,4.678464333945442
[ 0.55  0.45  0.   -1.  ],-0.05258811338291899,-0.02019128712471,-0.04477952159731526,-0.04083945964521828,-0.00802671219586805,-0.06907969568345303,-0.07060517296689771,-0.04263371554477465,8.546645369281343
[ 0.35  0.05  0.   -1.  ],-0.9235548291702906,4.354188085847705,-0.9290321026228138,-0.9278209518612457,-0.9283408679171533,-0.9255230227058798,-0.9234182831661089,-0.9216972524508359,-0.9244160979968634
[ 0.15  0.15  0.   -1.  ],-0.6654245039254344,-0.6582431149586377,-0.665467836076505,-0.65641318544682,-0.6660429308536309,-0.6562071766314583,-0.6627585099678316,-0.6739202528004341,-0.6679795781561546
[ 0.05  0.05  0.   -1.  ],-0.5573437363528954,-0.5611904135617047,-0.5561756194051403,-0.5575179496836568,-0.5599494618392394,-0.5510917293343437,-0.5563263930015909,-0.5573897241665078,-0.5567135424019038
[ 0.15  0.05  0.   -1.  ],-0.6486619744563756,-0.6571841703716005,-0.6555192225066426,-0.6477090873069041,-0.6619596473615188,-0.6512337941498919,-0.6489730954802918,-0.6554864274379545,-0.6501562087586176
[ 0.55  0.25  0.   -1.  ],-0.02853425998707363,-0.08141403307415833,-0.014714453602411411,-0.1176025357861825,26.159658092150675,-0.0882876869026614,-0.057235014993809036,1.271650961303722,0.08956405136455735
