,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.    0.   -1.  ],-1.9435943352842133,-1.9369537942723225,-1.9366648583494366,-1.9411300928886612,-1.9396955670125,-1.9367955640840513,-1.9363043210484545,-1.9361313163763252,-1.9393766145696731
[0.35 0.15 3.   5.   1.  ],0.10688357736523443,0.16535362494403813,0.11672358325654894,0.1349246389542621,0.12384821919695677,0.15959301069690074,0.16619342961304684,0.37249292839161435,0.08324993201194122
[0.35 0.15 2.   4.   2.  ],0.11262991329107327,0.18808870625471777,0.12390703694358127,0.10006172285066932,0.07625579212447851,0.11298206303560411,0.12723423354800045,0.30976282768275887,0.08505538308257168
[ 0.35  0.15  1.    2.   -1.  ],-0.09508213150709419,-0.22661159320403457,-0.12611085499825214,-0.13727811954844304,-0.0980152937787537,-0.15579043936616804,-0.0713987203457384,-0.340123417105967,-0.11116072766000624
[ 0.35  0.15  0.    1.   -1.  ],-0.2870106610919187,-0.5262157454252894,-0.35477991154157945,-0.33742716250257887,-0.2325018410808563,-0.3655327946221746,-0.29874904587313494,-1.114723847920294,-0.30019716372627686
[0.35 0.15 2.   2.   0.  ],-0.13103441398399696,-0.19849997375679215,-0.08459824331853205,-0.14345728703048238,-0.08176851228222765,-0.1682155827935249,-0.12814000494310823,-0.3597675856134719,-0.11163078117310282
[0.35 0.15 1.   1.   1.  ],-0.3089064475750188,-0.6260917777214113,-0.3051684275825097,-0.4671645225158755,-0.34826051176866946,-0.3147083141832303,-0.175335340812187,-0.9070893161978375,-0.16804308658729838
[0.35 0.15 2.   6.   0.  ],-0.08748385773611655,-0.19332331240658956,-0.11424893438715861,-0.11670269495765223,-0.08406040914349247,-0.11716697017491434,-0.10569687215269442,-0.3799231080687583,-0.0643828297342108
[0.35 0.15 1.   5.   1.  ],-0.08630598907299347,-0.23170329448514446,-0.11981467114514491,-0.12451386511824385,-0.11822335397374896,-0.14524343894092187,-0.14044726258671725,-0.3283302583566899,-0.08898710039253593
[0.35 0.15 9.   3.   1.  ],0.16793058444079506,0.20988938826953946,0.15993418588079075,0.20623757480852467,0.10585466639977766,0.1643352593911941,0.17705827045521044,0.4242585261985077,0.16468389367985117
[0.35 0.15 8.   2.   2.  ],0.10785217491056011,0.19665372573326734,0.09446969460332982,0.14520470105441435,0.07883415253526987,0.16634267503080025,0.15540207304489748,0.2825571516083211,0.07713808308319406
[ 0.35  0.15  9.    0.   -1.  ],-0.1440277200002327,-0.21945046397695053,-0.08925469644521491,-0.15760914019499894,-0.11415675348236695,-0.13094380709010295,-0.14030587753716228,-0.420286973313135,-0.12823178936413385
[ 0.35  0.15  8.    0.   -1.  ],-0.15737984658275872,-0.1823010715799774,-0.14224724478767634,-0.15116233913863703,-0.10280396213125773,-0.18524361028767822,-0.12117467956378802,-0.4570364653712431,-0.1436512997929702
[0.35 0.15 5.   4.   0.  ],-0.10138644135724904,-0.17277561135192854,-0.13172598976245112,-0.1520235844922379,-0.07546580460573543,-0.1299807344431105,-0.17164275734639783,-0.28156298961867615,-0.08884325522776985
[0.35 0.15 4.   3.   1.  ],0.08628553491016752,0.1861234101986971,0.1099083274380127,0.10223531520540685,0.1433693555789925,0.1524155791803775,0.14902520285980622,0.3417529762224373,0.11354806124781697
[0.35 0.15 1.   3.   2.  ],-0.07843250713987901,-0.16623544967640516,-0.14640831596912154,-0.09733578342359402,-0.07386749118646999,-0.13690052769319247,-0.12429833792774035,-0.33957330204169683,-0.0788271773346362
[0.35 0.15 1.   6.   0.  ],-0.09848607948423772,-0.1657680485470054,-0.1177928600184679,-0.13743039233227153,-0.07433023399282979,-0.1590928015083296,-0.11893767254045541,-0.34532990685720144,-0.11162766997633443
[ 0.35  0.15  0.    5.   -1.  ],-0.10521423717492837,-0.2156368615631423,-0.132286828102269,-0.11302884058825155,-0.1062936618449333,-0.14587028376389913,-0.1478938374759293,-0.3218869654489836,-0.07536070782616565
[0.35 0.15 9.   3.   0.  ],-0.09804188373729911,-0.15880402393580606,-0.13481826216418616,-0.14744423723374048,-0.06641973818062205,-0.14184274967072583,-0.08534167845994721,-0.23398350207320232,-0.07251007649847628
[0.35 0.15 8.   2.   1.  ],0.13503041938236157,0.18139481322993375,0.10790891661140245,0.11778325914245522,0.10925475465869955,0.17975160080851418,0.1553017770117312,0.31773504695923327,0.09938967394636496
[0.35 0.15 1.   8.   0.  ],-0.08342954966308674,-0.1798005548283929,-0.14118855690326948,-0.10488378886851928,-0.0945234934677862,-0.12065058979345834,-0.0971827883494875,-0.3436452942928725,-0.12435602176613755
[ 0.35  0.15  0.    7.   -1.  ],-0.11983964009372547,-0.16197813560821606,-0.12291814859105028,-0.11752245137124634,-0.09058973174760808,-0.1292682697311352,-0.13753265666457481,-0.3203283113737237,-0.09411075543646445
[0.35 0.15 6.   9.   0.  ],-0.05844231259883012,-0.13238767674218685,-0.08567089534944757,-0.1347653406702733,-0.06362681433814824,-0.1342389837154406,-0.1268396047831726,-0.26070534517817806,-0.04736798778703212
[0.35 0.15 5.   8.   1.  ],0.1504869648769126,0.30294535505990866,0.18234298710129385,0.21138600539627442,0.15655514664318326,0.2210176025793123,0.12739659843236895,0.40250519362434994,0.0909018756231876
[0.35 0.15 0.   5.   2.  ],-0.11792774007738667,-0.1855596938732884,-0.13065955607773916,-0.13968163531738526,-0.0830545664886175,-0.1567610351434401,-0.09358750255282905,-0.3063455555057794,-0.11520544857016377
[ 0.35  0.15  0.    4.   -1.  ],-0.12409702816097466,-0.16903329427440428,-0.1259070990249506,-0.12333364329481779,-0.10606743904456856,-0.15523691797380307,-0.11393662392772273,-0.30782179424217243,-0.0820119815899597
[0.35 0.15 2.   7.   2.  ],0.10445873427243332,0.20448185972589508,0.1118628286110511,0.1554242485219298,0.050834105645402146,0.1755973548877467,0.126764197386496,0.3005562048476757,0.14039077277031128
[0.35 0.15 1.   6.   2.  ],-0.10151696385176134,-0.1595690714016047,-0.07209591094856405,-0.11808174107338372,-0.08818946968634528,-0.19334193973295657,-0.12715279794577733,-0.3146475297382416,-0.12707821168511
[0.35 0.15 5.   2.   1.  ],0.12357078940120998,0.14980253926041706,0.09749778719012625,0.1736820652413472,0.0607250350022032,0.16629786097273846,0.12026756025814259,0.3162505318383957,0.11810278402932851
[0.35 0.15 4.   1.   2.  ],-0.12336542636220642,-0.17238772779362233,-0.11146113921013,-0.13296910718762822,-0.0815355568588787,-0.12737153025246825,-0.13026054514047708,-0.33603236109796,-0.08991245972681845
[ 0.35  0.15  5.    6.   -1.  ],-0.11688381969756856,-0.1951398482800476,-0.15326258211269578,-0.15211448122055224,-0.10686888555207551,-0.18888490570915004,-0.1308870479122585,-0.30233231989407994,-0.09961936752751242
[0.35 0.15 4.   5.   0.  ],-0.07390997864195595,-0.15318592884135904,-0.1085091813425729,-0.1478897383767974,-0.06943645072828293,-0.12464238967182757,-0.10740148889193814,-0.282265703332787,-0.06177943765155713
