,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.    0.   -1.  ],-2.0805832582250616,-2.0775196113502266,-2.0783197170968033,-2.0774829310233747,-2.0790604627288163,-2.079568480094288,-2.07866691979852,-2.032799087444529,-2.077164834639705
[ 0.35  0.05  0.    0.   -1.  ],-1.9405890378431818,-1.9435017593575665,-1.9421628468163052,-1.9428465059697355,-1.9424073585476902,-1.9383719009010842,-1.9401493687957343,-1.940340184302221,-1.939366174878797
[ 0.25  0.15  0.    0.   -1.  ],-1.8692345748005237,-1.8673275214829994,-1.8702553006215314,-1.8670398037414095,-1.869434855896942,-1.8667306487609474,-1.866783807714621,-1.868861914308747,-1.866806941549811
[ 0.25  0.05  0.    0.   -1.  ],-1.9098390994934138,-1.9066979376767799,-1.9085161414655303,-1.9099266021913166,-1.9091799487237935,-1.9084461868730662,-1.9082749595331752,-1.9131808161391066,-1.906537100062687
[ 0.15  0.15  0.    0.   -1.  ],-1.8178993267708192,-1.8166585480956237,-1.8209683382486554,-1.8207664206361651,-1.8217329366121522,-1.819970051202322,-1.8197635117893143,-1.8173353091350974,-1.8207343404973457
[ 0.15  0.05  0.    0.   -1.  ],-1.8320789853328057,-1.8278586635420004,-1.828086583329664,-1.8321891657387002,-1.8316786594399204,-1.8286406737292993,-1.83055448861519,-1.8275692416060698,-1.832161748803804
[ 0.05  0.15  0.    0.   -1.  ],-1.7951896002746546,-1.7934193993536494,-1.7969278605872308,-1.792520295444234,-1.7956088461391255,-1.7949858097317979,-1.7952703048357241,-1.7930855633351843,-1.7972280487117218
[ 0.25  0.25  0.    0.   -1.  ],-1.7849511682191164,-1.7829206964689999,-1.7828750822656634,-1.7846726970274764,-1.7863668720473693,-1.7843970660566413,-1.7873964595517196,-1.7843083310021268,-1.78448016647211
[ 0.05  0.05  0.    0.   -1.  ],-1.7996920776053857,-1.8026131786198225,-1.8034203335862442,-1.8037756992268452,-1.8036475508891312,-1.8003156168801508,-1.8046460666214497,-1.8006892967209245,-1.8041064268922526
[ 0.45  0.25  0.    0.   -1.  ],-1.567672234726681,-1.5682233994351753,-1.5686363362333688,-1.5770321068685222,-1.41912644672442,-1.5694682713512336,-1.5732715341037167,-1.5692102664784418,-1.5685597728119665
