,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.    0.   -1.  ],-1.767679295405019,-1.766543550704578,-1.7684435473550024,-1.7677913434570267,-1.7681644092249647,-1.766826488567196,-1.7672067658963637,-1.76643798647818,-1.768342204103931
[ 0.25  0.25  0.    0.   -1.  ],-1.43178225422424,-1.430379946558942,-1.42878257730808,-1.4298536292249353,-1.4315700620693756,-1.430807604296708,-1.4305508233589914,-1.4305569242916212,-1.431050852296385
[ 0.25  0.35  0.    0.   -1.  ],-1.300036870325984,-1.299837375260706,-1.3005509851167405,-1.3004815513271264,-1.2971559772804293,-1.2968057835424271,-1.2989390062314545,-1.3001472452057439,-1.3023872917848285
[ 0.35  0.25  0.    0.   -1.  ],-1.3811620461768046,-1.3794439712607194,-1.385937196900901,-1.3787245505479282,-1.3809391580104768,-1.3827394577718544,-1.3851499370447196,-1.3820184760684326,-1.3809521771870799
[ 0.45  0.25  0.    0.   -1.  ],-1.2773090331842303,-1.278850889691843,-1.2802644093155995,-1.2790718299834807,-1.2771012218930313,-1.2792642041577467,-1.280220127275945,-1.2781120238070491,-1.2780574745414608
[ 0.35  0.35  0.    0.   -1.  ],-1.1670703709778967,-1.1687692485412542,-1.1691444521130976,-1.169991625054315,-1.1676597918874896,-1.1671612867305572,-1.1716110947577814,-1.1677433217379007,-1.1672119369074605
[ 0.15  0.15  0.    0.   -1.  ],-1.3320782983363673,-1.3330100783003591,-1.3301199994255086,-1.3312095119908962,-1.332465602652263,-1.3328790499766454,-1.3286308378480107,-1.3303326111573686,-1.335098802156016
[ 0.25  0.15  0.    0.   -1.  ],-1.475621441576435,-1.4747209816403068,-1.476724106343726,-1.4725387576170839,-1.4760293907949396,-1.4736012519681903,-1.472930363421939,-1.4752379654015673,-1.4759057852885404
[ 0.15  0.05  0.    0.   -1.  ],-1.312495374567046,-1.3134583772508739,-1.312086852255978,-1.3105129547303869,-1.3149285054234168,-1.3121854593146167,-1.311259750397863,-1.3163940830394794,-1.3139797072342703
[ 0.05  0.15  0.    0.   -1.  ],-1.212987756322155,-1.2122619923448366,-1.2105328831674989,-1.2124648086141243,-1.2167687526149318,-1.2117922116644917,-1.2111711640309117,-1.210956022092425,-1.21497197226956
[ 0.25  0.05  0.    0.   -1.  ],-1.4915968692064039,-1.4906273182334542,-1.4895611507988533,-1.4900626828288588,-1.488007181908575,-1.489881405657108,-1.4901712725015246,-1.4874676230968378,-1.4890120222912318
[ 0.35  0.05  0.    0.   -1.  ],-1.5734754702743419,-1.5720742567290271,-1.572792127843412,-1.5706406965639894,-1.5744826398253475,-1.5720962242419667,-1.5707932787384242,-1.5710072134787085,-1.5750583341022937
