,stay,N,S,W,E,NW,SW,NE,SE
[ 0.3  0.1  0.   0.  -1. ],-1.5959072942925752,-2.128108069715166,-1.5435090186236093,-2.107146998905197,-1.4805759306490027,-1.382656492033095,-1.85729212327383,6.8911382490373105,-1.6365812146410241
[ 0.3  0.3  0.   0.  -1. ],-1.7000864960406883,-1.6924264909164404,-1.6172010876522136,-1.7565339749094775,-1.1141685223035904,-1.7325926488864034,-1.7880312418616922,2.7707670022764987,-1.7060130488411773
[0.3 0.1 1.  2.  1. ],-0.3749014010558312,-0.40654797141942356,-0.468552421306835,-0.4968403159249685,-0.3719174565502424,-0.27749473825614007,-0.4355685761843684,5.245549230339519,-0.341950119530025
[ 0.3  0.3  0.   1.  -1. ],-0.6510238497421502,-0.6988429514745924,-0.4423010208589952,-0.6880367653752244,-0.11527438573568717,-0.7434407264447226,-0.6106282667773716,-0.46132675423282365,-0.7010296327492915
[0.3 0.1 5.  9.  2. ],0.399485076809018,0.4240954706381778,0.455452675194853,0.4307522322378438,0.48106793126003383,0.433385366904823,0.41719772334156113,2.1300538905016633,0.39885366738218586
[0.3 0.3 4.  8.  2. ],0.3962057585066152,0.33815457539740795,0.2889322230862642,0.37879438218797085,0.3808900595375043,0.3589008135845577,0.27253521273841685,0.6568427455837921,0.32815726148538976
[ 0.3  0.1  6.   8.  -1. ],-0.25897533966111846,-0.34599511596685223,-0.21561826451516816,-0.3183881896896828,-0.2640858693506755,-0.2482192221777669,-0.24911142177521217,4.140316906069798,-0.26097085954206395
[0.3 0.3 5.  7.  0. ],-0.1013465545141293,-0.10405200230173206,0.020557397512140627,-0.09782126590433231,0.10293435074711257,-0.10628911584176888,-0.10445034850185621,0.5646239092758962,-0.09022808356284986
[ 0.3  0.1 14.  14.   0. ],0.005249378209141842,-0.16690617785161627,0.08013533631742874,-0.10429277036648488,0.03410582126633817,0.13239468157845113,-0.020371596155492517,5.707067313651271,0.012088587019353437
[ 0.3  0.3 13.  13.   1. ],0.40307931740366953,0.32277606020347416,0.33351462511267804,0.37491986373126207,0.7018835025418495,0.3498521260197659,0.224852139876943,1.2179201204120274,0.36949634925324265
[0.3 0.1 0.  0.  1. ],-0.8063786594516834,-0.9509254566722161,-0.9659584972060045,-1.14343997885754,-0.8015525450799538,-0.6412015213093575,-0.7811473133993578,5.654104591649368,-0.7750034455086247
[0.3 0.1 2.  9.  0. ],-0.3548396915128387,-0.4195652309777449,-0.35329048991202494,-0.36376940134314384,-0.36908193931564587,-0.31164764912634646,-0.2613168458598525,0.47766107555433507,-0.3023494021438648
[0.3 0.3 1.  8.  1. ],-0.2773420744304863,-0.264376487383276,-0.2751620491714156,-0.28164035250594477,-0.3053388077061442,-0.2851459385352807,-0.2247885037629322,-0.4679612382309539,-0.24645045583571845
[ 0.3  0.1 10.   2.   2. ],0.2627587368102332,0.24919394926889626,0.22232081718412708,0.21847830637563673,0.22509575527330627,0.2237602711497763,0.17365792057359508,6.028028961232938,0.19947714787293658
