,stay,N,S,W,E,NW,SW,NE,SE
[ 0.35  0.15  0.    0.   -1.  ],-4.30588585940257,-4.184245823801352,-4.492620777442216,-4.24977920248303,-4.345060836834509,-4.243142560813391,-4.183667787794325,-4.105252390877409,-4.208605299386819
[ 0.25  0.05  0.    0.   -1.  ],-4.018996154320421,-3.97685556389204,-4.067148044161054,-3.911133548295364,-4.120868838435529,-3.951711190045892,-4.316752122103166,-3.9802287118716313,-4.018053890676322
[ 0.15  0.15  0.    0.   -1.  ],-3.8308855459567734,-3.960142052632045,-3.710772244731634,-3.714681568166446,-3.9023928594146575,-3.7976847437542576,-3.8645283400060806,-3.699051645664046,-3.905658836800395
[ 0.15  0.05  0.    0.   -1.  ],-3.886545128347229,-3.5764857751202572,-3.881791042869133,-3.780091160192888,-4.00476785388404,-3.5898476959391195,-3.899392924905736,-3.6365248257364935,-3.6115664453722296
[ 0.05  0.05  0.    0.   -1.  ],-3.5293641014942394,-3.63742414336908,-3.763110937049357,-3.3557199143717558,-3.4411765334357947,-3.8499531030379086,-3.587622985404855,-4.099021922687196,-3.372500177504747
[ 0.05  0.15  0.    0.   -1.  ],-3.4741507285645574,-3.668734523514659,-3.3683669716142597,-3.523108536105235,-3.745496463559908,-3.4370359781544124,-3.622018932127463,-3.7700654157310836,-3.6745704881211902
[ 0.25  0.15  0.    0.   -1.  ],-4.078357990309873,-4.025885757178628,-4.0834506567395055,-3.8417636469693375,-4.030925374771187,-4.220579873305793,-3.986888299854683,-4.012103358728311,-4.078628076457745
[ 0.35  0.25  0.    0.   -1.  ],-3.7363250069479763,-3.68710337009916,-4.131417758829368,-3.690132460866114,-3.712095585782876,-3.7533485378191855,-4.054340253146065,-3.67965810195626,-3.8694410560709445
[ 0.25  0.35  0.    0.   -1.  ],-3.772916250313381,-3.699686060065544,-3.6726951757875392,-3.8113873370898164,-3.6693742301157624,-4.132467471434015,-3.7416595272317688,-3.6945578843391043,-3.6415865760752104
[ 0.25  0.25  0.    0.   -1.  ],-4.059115480825588,-4.021896581710285,-4.100692958815062,-3.7890029069374314,-3.841934703828032,-3.8661802173448114,-3.798931041799831,-3.82256403229992,-3.7424039683101062
[ 0.35  0.35  0.    0.   -1.  ],-3.234185387501834,-3.5121975654217232,-3.395331583763967,-3.4031332050225864,-3.290427555575377,-3.554882603048287,-3.270913841877639,-3.2173414657298616,-3.6932411297040026
[ 0.45  0.35  0.    0.   -1.  ],-3.46313858529058,-3.224692489550532,-3.362012966144292,-3.5082581175867484,-3.1951501658992396,-3.4581586953421657,-3.3843219246884244,-3.1891299301256457,-3.2887519910133336
[ 0.55  0.45  0.    0.   -1.  ],-3.01781303404537,-2.7890551050078956,-3.2325109933686154,-2.7900012520937194,-3.0782091747641283,-2.694939251048752,-2.7420787680450944,-2.8204799734561883,-2.716145993447302
[ 0.65  0.35  5.    0.   -1.  ],-2.889015407313197,-2.7526708978598515,-2.8427177695065593,-2.702236343863477,-2.655833944629473,-2.5500588758505978,-2.6345126386561177,-2.7790852334907443,-2.6328962058696033
[ 0.35  0.05  0.    0.   -1.  ],-4.4942666768338375,-4.486400412477808,-4.14608430764355,-4.055735454672878,-4.38698062031033,-4.069966956915587,-4.139131750496596,-4.161947599849699,-4.080389082020552
[ 0.55  0.35  0.    0.   -1.  ],-3.3421417268613727,-3.12615529828952,-3.321787888497546,-3.1839531230210643,-3.112682496770037,-3.1151438368602244,-3.1264365937178975,-3.1523597259986444,-3.1019398753624
[ 0.45  0.25  0.    0.   -1.  ],-3.625336559762557,-3.632958370601524,-3.657823237701172,-3.7545536134399056,-3.59459039933037,-3.6209628037110373,-3.711376731657143,-3.6115381847911423,-3.859345450578291
[ 0.55  0.25  0.    0.   -1.  ],-3.274359227121976,-3.230953039610923,-3.440378439403139,-3.323475639534855,-3.13379435981832,-3.0981587533855386,-3.464520528992594,-3.070495749535327,-3.0999468046468928
[ 0.75  0.35  5.    0.   -1.  ],-2.5911861716079865,-2.640359226448033,-2.403515376408529,-2.7626666337647334,-2.4245152398557965,-2.6957617236033053,-2.618606699515402,-2.838069780390367,-2.500348850841758
